subscription_id,user_id,subscription_start_date,subscription_end_date,plan_type,initial_price,renewal_price,currency,payment_method,is_canceled,cancellation_date,cancellation_reason
sub002848,u002848,2023-01-14 00:00:00,,annual,300.0,300.0,BRL,paypal,True,2023-06-22 00:00:00,didnt_like_interface
sub002849,u002849,2023-02-09 00:00:00,2023-03-11 00:00:00,monthly,30.0,30.0,CAD,paypal,True,2023-03-01 00:00:00,poor_battery_life
sub002850,u002850,2023-02-01 00:00:00,2023-03-03 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-02-26 00:00:00,too_expensive
sub002851,u002851,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub002852,u002852,2023-01-25 00:00:00,,biannual,240.0,240.0,JPY,paypal,True,2023-02-21 00:00:00,didnt_like_interface
sub002853,u002853,2023-02-27 00:00:00,2023-03-29 00:00:00,monthly,30.0,30.0,EUR,google_pay,False,,
sub002854,u002854,2023-03-23 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-06-22 00:00:00,poor_battery_life
sub002855,u002855,2023-02-16 00:00:00,,annual,300.0,300.0,GBP,paypal,True,2023-03-08 00:00:00,customer_service
sub002856,u002856,2023-02-24 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub002857,u002857,2023-04-10 00:00:00,,annual,300.0,300.0,EUR,google_pay,True,2023-06-20 00:00:00,technical_issues
sub002858,u002858,2023-03-15 00:00:00,2023-04-14 00:00:00,monthly,30.0,30.0,EUR,paypal,False,,
sub002859,u002859,2023-01-28 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-24 00:00:00,privacy_concerns
sub002860,u002860,2023-01-11 00:00:00,2023-02-10 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub002861,u002861,2023-01-10 00:00:00,2023-02-09 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-01-31 00:00:00,found_better_app
sub002862,u002862,2023-03-02 00:00:00,,biannual,240.0,240.0,CAD,paypal,True,2023-06-23 00:00:00,poor_battery_life
sub002863,u002863,2023-01-19 00:00:00,2023-02-18 00:00:00,monthly,30.0,30.0,JPY,google_pay,False,,
sub002864,u002864,2023-03-21 00:00:00,2023-04-20 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub002865,u002865,2023-01-31 00:00:00,2023-03-02 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-02-23 00:00:00,device_uncomfortable
sub002866,u002866,2023-02-20 00:00:00,2023-03-22 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-18 00:00:00,didnt_like_interface
sub002867,u002867,2023-01-12 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-02-11 00:00:00,technical_issues
sub002868,u002868,2023-02-15 00:00:00,2023-03-17 00:00:00,monthly,30.0,30.0,GBP,credit_card,False,,
sub002869,u002869,2023-02-20 00:00:00,2023-03-22 00:00:00,monthly,30.0,30.0,EUR,google_pay,False,,
sub002870,u002870,2023-02-23 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-27 00:00:00,found_better_app
sub002871,u002871,2023-05-07 00:00:00,2023-06-06 00:00:00,monthly,30.0,30.0,GBP,credit_card,False,,
sub002872,u002872,2023-02-22 00:00:00,,biannual,240.0,240.0,USD,google_pay,True,2023-03-02 00:00:00,privacy_concerns
sub002873,u002873,2023-01-21 00:00:00,2023-02-20 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub002874,u002874,2023-02-05 00:00:00,,biannual,240.0,240.0,USD,credit_card,True,2023-02-15 00:00:00,device_uncomfortable
sub002875,u002875,2023-02-16 00:00:00,,biannual,240.0,240.0,USD,apple_pay,False,,
sub002876,u002876,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,GBP,credit_card,True,2023-03-31 00:00:00,too_expensive
sub002877,u002877,2023-03-05 00:00:00,,biannual,240.0,240.0,EUR,google_pay,True,2023-03-31 00:00:00,customer_service
sub002878,u002878,2023-03-23 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-28 00:00:00,didnt_like_interface
sub002879,u002879,2023-01-13 00:00:00,2023-02-12 00:00:00,monthly,30.0,30.0,EUR,apple_pay,True,2023-02-02 00:00:00,technical_issues
sub002880,u002880,2023-02-03 00:00:00,,biannual,240.0,240.0,EUR,paypal,False,,
sub002881,u002881,2023-01-26 00:00:00,2023-02-25 00:00:00,monthly,30.0,30.0,CAD,google_pay,True,2023-02-24 00:00:00,didnt_like_interface
sub002882,u002882,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,CAD,paypal,False,,
sub002883,u002883,2023-02-09 00:00:00,2023-03-11 00:00:00,monthly,30.0,30.0,CAD,credit_card,False,,
sub002884,u002884,2023-02-06 00:00:00,2023-03-08 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-02-28 00:00:00,device_uncomfortable
sub002885,u002885,2023-03-11 00:00:00,2023-04-10 00:00:00,monthly,30.0,30.0,CAD,paypal,True,2023-04-01 00:00:00,customer_service
sub002886,u002886,2023-04-15 00:00:00,2023-05-15 00:00:00,monthly,30.0,30.0,EUR,paypal,False,,
sub002887,u002887,2023-02-01 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-02-12 00:00:00,technical_issues
sub002888,u002888,2023-03-26 00:00:00,,biannual,240.0,240.0,USD,paypal,True,2023-04-22 00:00:00,customer_service
sub002889,u002889,2023-02-24 00:00:00,2023-03-26 00:00:00,monthly,30.0,30.0,AUD,credit_card,True,2023-03-24 00:00:00,poor_battery_life
sub002890,u002890,2023-02-17 00:00:00,,annual,300.0,300.0,AUD,google_pay,True,2023-06-21 00:00:00,device_uncomfortable
sub002891,u002891,2023-01-25 00:00:00,2023-02-24 00:00:00,monthly,30.0,30.0,CAD,apple_pay,False,,
sub002892,u002892,2023-01-19 00:00:00,2023-02-18 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-02-17 00:00:00,didnt_like_interface
sub002893,u002893,2023-03-24 00:00:00,2023-04-23 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub002894,u002894,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,CAD,google_pay,False,,
sub002895,u002895,2023-01-29 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-02-25 00:00:00,customer_service
sub002896,u002896,2023-04-26 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-05-08 00:00:00,didnt_like_interface
sub002897,u002897,2023-05-07 00:00:00,,annual,300.0,300.0,USD,paypal,False,,
sub002898,u002898,2023-03-06 00:00:00,2023-04-05 00:00:00,monthly,30.0,30.0,GBP,apple_pay,False,,
sub002899,u002899,2023-01-22 00:00:00,2023-02-21 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub002900,u002900,2023-02-16 00:00:00,2023-03-18 00:00:00,monthly,30.0,30.0,EUR,paypal,True,2023-03-11 00:00:00,customer_service
sub002901,u002901,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-02-20 00:00:00,poor_battery_life
sub002902,u002902,2023-04-24 00:00:00,2023-05-24 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub002903,u002903,2023-04-01 00:00:00,,biannual,240.0,240.0,USD,paypal,False,,
sub002904,u002904,2023-02-27 00:00:00,,biannual,240.0,240.0,BRL,credit_card,True,2023-06-22 00:00:00,customer_service
sub002905,u002905,2023-02-24 00:00:00,2023-03-26 00:00:00,monthly,30.0,30.0,CAD,google_pay,False,,
sub002906,u002906,2023-02-02 00:00:00,2023-03-04 00:00:00,monthly,30.0,30.0,EUR,paypal,False,,
sub002907,u002907,2023-04-01 00:00:00,2023-05-01 00:00:00,monthly,30.0,30.0,GBP,credit_card,False,,
sub002908,u002908,2023-02-09 00:00:00,2023-03-11 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-03-04 00:00:00,technical_issues
sub002909,u002909,2023-01-23 00:00:00,2023-02-22 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub002910,u002910,2023-02-20 00:00:00,2023-03-22 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-03-19 00:00:00,didnt_use_enough
sub002911,u002911,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,EUR,paypal,True,2023-03-31 00:00:00,too_expensive
sub002912,u002912,2023-03-07 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub002913,u002913,2023-03-06 00:00:00,2023-04-05 00:00:00,monthly,30.0,30.0,EUR,google_pay,True,2023-04-02 00:00:00,too_expensive
sub002914,u002914,2023-03-12 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-06-23 00:00:00,customer_service
sub002915,u002915,2023-03-14 00:00:00,2023-04-13 00:00:00,monthly,30.0,30.0,CAD,paypal,True,2023-04-06 00:00:00,privacy_concerns
sub002916,u002916,2023-01-29 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub002917,u002917,2023-02-18 00:00:00,2023-03-20 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub002918,u002918,2023-01-30 00:00:00,2023-03-01 00:00:00,monthly,30.0,30.0,EUR,paypal,False,,
sub002919,u002919,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-03 00:00:00,didnt_use_enough
sub002920,u002920,2023-01-24 00:00:00,2023-02-23 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub002921,u002921,2023-04-24 00:00:00,2023-05-24 00:00:00,monthly,30.0,30.0,EUR,paypal,False,,
sub002922,u002922,2023-04-09 00:00:00,2023-05-09 00:00:00,monthly,30.0,30.0,EUR,credit_card,True,2023-05-02 00:00:00,device_uncomfortable
sub002923,u002923,2023-03-01 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-03-18 00:00:00,didnt_use_enough
sub002924,u002924,2023-02-15 00:00:00,2023-03-17 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-13 00:00:00,too_expensive
sub002925,u002925,2023-01-16 00:00:00,2023-02-15 00:00:00,monthly,30.0,30.0,GBP,google_pay,True,2023-02-12 00:00:00,poor_battery_life
sub002926,u002926,2023-02-28 00:00:00,,biannual,240.0,240.0,USD,apple_pay,True,2023-06-20 00:00:00,didnt_use_enough
sub002927,u002927,2023-01-06 00:00:00,,biannual,240.0,240.0,GBP,credit_card,True,2023-06-26 00:00:00,poor_battery_life
sub002928,u002928,2023-03-02 00:00:00,,annual,300.0,300.0,JPY,credit_card,True,2023-03-24 00:00:00,found_better_app
sub002929,u002929,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,JPY,credit_card,True,2023-04-01 00:00:00,customer_service
sub002930,u002930,2023-01-16 00:00:00,2023-02-15 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub002931,u002931,2023-01-12 00:00:00,,biannual,240.0,240.0,USD,paypal,True,2023-02-04 00:00:00,didnt_like_interface
sub002932,u002932,2023-03-23 00:00:00,2023-04-22 00:00:00,monthly,30.0,30.0,EUR,paypal,False,,
sub002933,u002933,2023-03-12 00:00:00,2023-04-11 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-04-02 00:00:00,device_uncomfortable
sub002934,u002934,2023-01-06 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-06-22 00:00:00,too_expensive
sub002935,u002935,2023-02-27 00:00:00,2023-03-29 00:00:00,monthly,30.0,30.0,INR,google_pay,False,,
sub002936,u002936,2023-02-11 00:00:00,2023-03-13 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub002937,u002937,2023-03-11 00:00:00,,biannual,240.0,240.0,USD,apple_pay,True,2023-06-22 00:00:00,technical_issues
sub002938,u002938,2023-01-21 00:00:00,2023-02-20 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub002939,u002939,2023-03-23 00:00:00,,biannual,240.0,240.0,USD,credit_card,False,,
sub002940,u002940,2023-02-09 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-29 00:00:00,too_expensive
sub002941,u002941,2023-01-05 00:00:00,2023-02-04 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-01-27 00:00:00,privacy_concerns
sub002942,u002942,2023-03-22 00:00:00,,annual,300.0,300.0,CAD,credit_card,True,2023-04-19 00:00:00,technical_issues
sub002943,u002943,2023-02-08 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-03-10 00:00:00,technical_issues
sub002944,u002944,2023-03-14 00:00:00,2023-04-13 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub002945,u002945,2023-04-10 00:00:00,,biannual,240.0,240.0,EUR,apple_pay,True,2023-05-08 00:00:00,didnt_use_enough
sub002946,u002946,2023-02-03 00:00:00,2023-03-05 00:00:00,monthly,30.0,30.0,JPY,credit_card,True,2023-02-25 00:00:00,customer_service
sub002947,u002947,2023-02-14 00:00:00,2023-03-16 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub002948,u002948,2023-01-10 00:00:00,2023-02-09 00:00:00,monthly,30.0,30.0,JPY,credit_card,True,2023-01-30 00:00:00,didnt_like_interface
sub002949,u002949,2023-02-01 00:00:00,2023-03-03 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-03-02 00:00:00,privacy_concerns
sub002950,u002950,2023-02-19 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-02-24 00:00:00,didnt_use_enough
sub002951,u002951,2023-02-12 00:00:00,2023-03-14 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub002952,u002952,2023-01-31 00:00:00,,biannual,240.0,240.0,GBP,apple_pay,True,2023-02-07 00:00:00,too_expensive
sub002953,u002953,2023-04-25 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-05-08 00:00:00,technical_issues
sub002954,u002954,2023-02-28 00:00:00,2023-03-30 00:00:00,monthly,30.0,30.0,CAD,google_pay,True,2023-03-29 00:00:00,poor_battery_life
sub002955,u002955,2023-04-26 00:00:00,2023-05-26 00:00:00,monthly,30.0,30.0,CAD,apple_pay,False,,
sub002956,u002956,2023-03-18 00:00:00,2023-04-17 00:00:00,monthly,30.0,30.0,GBP,google_pay,True,2023-04-07 00:00:00,poor_battery_life
sub002957,u002957,2023-01-08 00:00:00,2023-02-07 00:00:00,monthly,30.0,30.0,EUR,apple_pay,True,2023-02-04 00:00:00,device_uncomfortable
sub002958,u002958,2023-02-28 00:00:00,2023-03-30 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-20 00:00:00,privacy_concerns
sub002959,u002959,2023-02-13 00:00:00,2023-03-15 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-12 00:00:00,device_uncomfortable
sub002960,u002960,2023-02-16 00:00:00,2023-03-18 00:00:00,monthly,30.0,30.0,AUD,credit_card,True,2023-03-10 00:00:00,technical_issues
sub002961,u002961,2023-01-27 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-06-27 00:00:00,device_uncomfortable
sub002962,u002962,2023-01-14 00:00:00,2023-02-13 00:00:00,monthly,30.0,30.0,EUR,apple_pay,True,2023-02-05 00:00:00,privacy_concerns
sub002963,u002963,2023-04-14 00:00:00,2023-05-14 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub002964,u002964,2023-04-01 00:00:00,2023-05-01 00:00:00,monthly,30.0,30.0,CAD,apple_pay,False,,
sub002965,u002965,2023-02-19 00:00:00,2023-03-21 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-19 00:00:00,found_better_app
sub002966,u002966,2023-01-19 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub002967,u002967,2023-02-09 00:00:00,2023-03-11 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-03-01 00:00:00,technical_issues
sub002968,u002968,2023-02-18 00:00:00,,annual,300.0,300.0,EUR,paypal,False,,
sub002969,u002969,2023-02-05 00:00:00,2023-03-07 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-04 00:00:00,found_better_app
sub002970,u002970,2023-01-17 00:00:00,2023-02-16 00:00:00,monthly,30.0,30.0,CAD,google_pay,True,2023-02-08 00:00:00,device_uncomfortable
sub002971,u002971,2023-02-03 00:00:00,,annual,300.0,300.0,EUR,paypal,False,,
sub002972,u002972,2023-02-27 00:00:00,,annual,300.0,300.0,INR,apple_pay,True,2023-03-25 00:00:00,didnt_like_interface
sub002973,u002973,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,CAD,google_pay,False,,
sub002974,u002974,2023-02-09 00:00:00,2023-03-11 00:00:00,monthly,30.0,30.0,GBP,apple_pay,False,,
sub002975,u002975,2023-01-24 00:00:00,2023-02-23 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub002976,u002976,2023-01-19 00:00:00,,annual,300.0,300.0,EUR,paypal,False,,
sub002977,u002977,2023-01-04 00:00:00,,biannual,240.0,240.0,GBP,apple_pay,True,2023-06-28 00:00:00,found_better_app
sub002978,u002978,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,GBP,credit_card,False,,
sub002979,u002979,2023-02-04 00:00:00,2023-03-06 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-03-03 00:00:00,too_expensive
sub002980,u002980,2023-02-21 00:00:00,2023-03-23 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-15 00:00:00,too_expensive
sub002981,u002981,2023-01-04 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-22 00:00:00,didnt_like_interface
sub002982,u002982,2023-04-09 00:00:00,,annual,300.0,300.0,EUR,paypal,True,2023-06-22 00:00:00,too_expensive
sub002983,u002983,2023-02-09 00:00:00,2023-03-11 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub002984,u002984,2023-03-04 00:00:00,2023-04-03 00:00:00,monthly,30.0,30.0,AUD,apple_pay,False,,
sub002985,u002985,2023-03-02 00:00:00,2023-04-01 00:00:00,monthly,30.0,30.0,EUR,credit_card,True,2023-03-27 00:00:00,privacy_concerns
sub002986,u002986,2023-03-18 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-04-13 00:00:00,found_better_app
sub002987,u002987,2023-01-16 00:00:00,2023-02-15 00:00:00,monthly,30.0,30.0,CAD,apple_pay,True,2023-02-06 00:00:00,too_expensive
sub002988,u002988,2023-02-07 00:00:00,2023-03-09 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub002989,u002989,2023-02-22 00:00:00,,annual,300.0,300.0,CAD,paypal,True,2023-03-12 00:00:00,too_expensive
sub002990,u002990,2023-01-08 00:00:00,,biannual,240.0,240.0,USD,credit_card,True,2023-01-21 00:00:00,didnt_like_interface
sub002991,u002991,2023-01-21 00:00:00,2023-02-20 00:00:00,monthly,30.0,30.0,INR,credit_card,False,,
sub002992,u002992,2023-03-19 00:00:00,2023-04-18 00:00:00,monthly,30.0,30.0,GBP,paypal,False,,
sub002993,u002993,2023-03-09 00:00:00,2023-04-08 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub002994,u002994,2023-02-01 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-06-21 00:00:00,privacy_concerns
sub002995,u002995,2023-03-07 00:00:00,2023-04-06 00:00:00,monthly,30.0,30.0,EUR,paypal,False,,
sub002996,u002996,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-09 00:00:00,poor_battery_life
sub002997,u002997,2023-02-09 00:00:00,,biannual,240.0,240.0,USD,apple_pay,False,,
sub002998,u002998,2023-01-19 00:00:00,2023-02-18 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-02-16 00:00:00,too_expensive
sub002999,u002999,2023-01-05 00:00:00,,annual,300.0,300.0,AUD,apple_pay,True,2023-01-17 00:00:00,technical_issues
sub003000,u003000,2023-01-26 00:00:00,,biannual,240.0,240.0,AUD,apple_pay,True,2023-06-26 00:00:00,didnt_like_interface
sub003001,u003001,2023-02-23 00:00:00,2023-03-25 00:00:00,monthly,30.0,30.0,BRL,apple_pay,True,2023-03-15 00:00:00,too_expensive
sub003002,u003002,2023-02-13 00:00:00,2023-03-15 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-05 00:00:00,found_better_app
sub003003,u003003,2023-01-12 00:00:00,,annual,300.0,300.0,BRL,paypal,True,2023-06-20 00:00:00,privacy_concerns
sub003004,u003004,2023-01-17 00:00:00,,annual,300.0,300.0,JPY,google_pay,True,2023-06-28 00:00:00,didnt_use_enough
sub003005,u003005,2023-03-10 00:00:00,2023-04-09 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-04-02 00:00:00,didnt_use_enough
sub003006,u003006,2023-03-01 00:00:00,2023-03-31 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003007,u003007,2023-01-24 00:00:00,2023-02-23 00:00:00,monthly,30.0,30.0,BRL,apple_pay,False,,
sub003008,u003008,2023-03-20 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub003009,u003009,2023-03-14 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub003010,u003010,2023-03-19 00:00:00,2023-04-18 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003011,u003011,2023-02-01 00:00:00,2023-03-03 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub003012,u003012,2023-02-25 00:00:00,2023-03-27 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003013,u003013,2023-02-25 00:00:00,2023-03-27 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003014,u003014,2023-02-16 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-03-01 00:00:00,poor_battery_life
sub003015,u003015,2023-02-28 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-25 00:00:00,didnt_like_interface
sub003016,u003016,2023-03-05 00:00:00,2023-04-04 00:00:00,monthly,30.0,30.0,AUD,apple_pay,False,,
sub003017,u003017,2023-03-11 00:00:00,2023-04-10 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-04-03 00:00:00,technical_issues
sub003018,u003018,2023-02-07 00:00:00,2023-03-09 00:00:00,monthly,30.0,30.0,BRL,apple_pay,True,2023-03-03 00:00:00,device_uncomfortable
sub003019,u003019,2023-02-05 00:00:00,,annual,300.0,300.0,AUD,apple_pay,False,,
sub003020,u003020,2023-01-14 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-01-24 00:00:00,didnt_like_interface
sub003021,u003021,2023-03-23 00:00:00,2023-04-22 00:00:00,monthly,30.0,30.0,GBP,paypal,True,2023-04-20 00:00:00,privacy_concerns
sub003022,u003022,2023-01-11 00:00:00,2023-02-10 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003023,u003023,2023-02-20 00:00:00,2023-03-22 00:00:00,monthly,30.0,30.0,AUD,paypal,False,,
sub003024,u003024,2023-03-23 00:00:00,,annual,300.0,300.0,EUR,apple_pay,False,,
sub003025,u003025,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,AUD,google_pay,True,2023-03-30 00:00:00,device_uncomfortable
sub003026,u003026,2023-04-15 00:00:00,,annual,300.0,300.0,USD,paypal,False,,
sub003027,u003027,2023-02-13 00:00:00,,annual,300.0,300.0,GBP,credit_card,True,2023-06-23 00:00:00,found_better_app
sub003028,u003028,2023-02-14 00:00:00,2023-03-16 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-03-08 00:00:00,customer_service
sub003029,u003029,2023-03-12 00:00:00,2023-04-11 00:00:00,monthly,30.0,30.0,JPY,apple_pay,False,,
sub003030,u003030,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,EUR,credit_card,True,2023-03-31 00:00:00,too_expensive
sub003031,u003031,2023-02-03 00:00:00,2023-03-05 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-02-28 00:00:00,didnt_like_interface
sub003032,u003032,2023-01-28 00:00:00,,annual,300.0,300.0,INR,credit_card,True,2023-06-29 00:00:00,too_expensive
sub003033,u003033,2023-01-24 00:00:00,,biannual,240.0,240.0,EUR,credit_card,True,2023-02-19 00:00:00,privacy_concerns
sub003034,u003034,2023-01-27 00:00:00,,biannual,240.0,240.0,USD,apple_pay,True,2023-02-23 00:00:00,technical_issues
sub003035,u003035,2023-01-29 00:00:00,2023-02-28 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003036,u003036,2023-03-23 00:00:00,2023-04-22 00:00:00,monthly,30.0,30.0,CAD,paypal,False,,
sub003037,u003037,2023-02-14 00:00:00,,annual,300.0,300.0,JPY,credit_card,True,2023-03-04 00:00:00,didnt_like_interface
sub003038,u003038,2023-05-23 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub003039,u003039,2023-02-13 00:00:00,2023-03-15 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-13 00:00:00,technical_issues
sub003040,u003040,2023-02-09 00:00:00,,biannual,240.0,240.0,GBP,google_pay,True,2023-03-08 00:00:00,poor_battery_life
sub003041,u003041,2023-02-28 00:00:00,2023-03-30 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-03-28 00:00:00,too_expensive
sub003042,u003042,2023-02-26 00:00:00,,biannual,240.0,240.0,JPY,apple_pay,True,2023-03-14 00:00:00,privacy_concerns
sub003043,u003043,2023-03-25 00:00:00,2023-04-24 00:00:00,monthly,30.0,30.0,CAD,apple_pay,True,2023-04-19 00:00:00,found_better_app
sub003044,u003044,2023-04-02 00:00:00,2023-05-02 00:00:00,monthly,30.0,30.0,GBP,credit_card,True,2023-04-25 00:00:00,didnt_use_enough
sub003045,u003045,2023-02-26 00:00:00,2023-03-28 00:00:00,monthly,30.0,30.0,BRL,paypal,True,2023-03-26 00:00:00,didnt_use_enough
sub003046,u003046,2023-02-16 00:00:00,,annual,300.0,300.0,GBP,credit_card,True,2023-03-07 00:00:00,device_uncomfortable
sub003047,u003047,2023-01-25 00:00:00,2023-02-24 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003048,u003048,2023-04-07 00:00:00,,annual,300.0,300.0,INR,credit_card,True,2023-06-23 00:00:00,found_better_app
sub003049,u003049,2023-01-25 00:00:00,2023-02-24 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-02-19 00:00:00,didnt_like_interface
sub003050,u003050,2023-05-01 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-05-26 00:00:00,customer_service
sub003051,u003051,2023-03-30 00:00:00,2023-04-29 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-04-21 00:00:00,poor_battery_life
sub003052,u003052,2023-01-20 00:00:00,2023-02-19 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-02-17 00:00:00,device_uncomfortable
sub003053,u003053,2023-04-21 00:00:00,,annual,300.0,300.0,CAD,apple_pay,False,,
sub003054,u003054,2023-02-28 00:00:00,2023-03-30 00:00:00,monthly,30.0,30.0,EUR,apple_pay,True,2023-03-22 00:00:00,poor_battery_life
sub003055,u003055,2023-04-06 00:00:00,,annual,300.0,300.0,GBP,paypal,False,,
sub003056,u003056,2023-03-09 00:00:00,2023-04-08 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-04-04 00:00:00,technical_issues
sub003057,u003057,2023-04-18 00:00:00,2023-05-18 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-05-08 00:00:00,didnt_like_interface
sub003058,u003058,2023-03-17 00:00:00,,annual,300.0,300.0,GBP,apple_pay,True,2023-04-16 00:00:00,technical_issues
