membership_id,team_id,user_id,joined_at,membership_status,is_admin,share_recovery,share_strain,share_sleep
tm007678,team290,u000801,2023-06-27 00:00:00,active,True,True,True,True
tm007679,team290,u003249,2023-06-17 00:00:00,active,False,False,True,True
tm007680,team290,u004195,2023-06-18 00:00:00,active,True,True,True,True
tm007681,team290,u004374,2023-06-19 00:00:00,active,False,True,True,True
tm007682,team290,u002679,2023-06-19 00:00:00,active,False,True,True,True
tm007683,team290,u004855,2023-06-24 00:00:00,active,False,True,True,False
tm007684,team290,u001443,2023-06-26 00:00:00,active,False,True,True,True
tm007685,team290,u003315,2023-06-28 00:00:00,active,False,True,True,True
tm007686,team290,u003298,2023-06-29 00:00:00,active,False,True,True,True
tm007687,team290,u001896,2023-06-16 00:00:00,active,True,True,True,True
tm007688,team290,u003880,2023-06-18 00:00:00,active,False,True,False,True
tm007689,team290,u000155,2023-06-27 00:00:00,active,False,True,True,True
tm007690,team290,u000114,2023-06-11 00:00:00,active,False,True,True,True
tm007691,team290,u004470,2023-06-27 00:00:00,active,True,True,True,True
tm007692,team290,u004283,2023-06-24 00:00:00,active,False,True,True,True
tm007693,team290,u004953,2023-06-25 00:00:00,active,False,True,True,True
tm007694,team290,u002201,2023-06-29 00:00:00,active,False,True,True,True
tm007695,team290,u001832,2023-06-15 00:00:00,active,False,True,True,True
tm007696,team290,u004497,2023-06-27 00:00:00,active,True,True,True,True
tm007697,team290,u001593,2023-06-18 00:00:00,active,False,True,True,True
tm007698,team290,u000372,2023-06-16 00:00:00,active,True,True,True,True
tm007699,team290,u001021,2023-06-14 00:00:00,active,False,True,True,False
tm007700,team290,u002444,2023-06-16 00:00:00,active,False,True,True,True
tm007701,team290,u004483,2023-06-11 00:00:00,active,True,True,True,True
tm007702,team290,u002999,2023-06-13 00:00:00,active,False,False,True,True
tm007703,team290,u003884,2023-06-11 00:00:00,active,False,True,False,False
tm007704,team290,u004156,2023-06-16 00:00:00,active,True,True,True,True
tm007705,team290,u000853,2023-06-28 00:00:00,active,False,True,True,True
tm007706,team290,u003316,2023-06-25 00:00:00,active,False,False,True,True
tm007707,team290,u003061,2023-06-18 00:00:00,active,False,True,True,False
tm007708,team291,u003541,2023-06-13 00:00:00,active,True,True,True,True
tm007709,team291,u000208,2023-06-25 00:00:00,active,False,True,True,True
tm007710,team291,u003408,2023-06-24 00:00:00,active,False,True,True,True
tm007711,team291,u001543,2023-06-20 00:00:00,active,False,True,True,False
tm007712,team291,u002719,2023-06-24 00:00:00,active,False,True,True,True
tm007713,team291,u000543,2023-06-20 00:00:00,active,False,True,True,False
tm007714,team291,u001968,2023-06-19 00:00:00,active,False,True,True,False
tm007715,team291,u003340,2023-06-19 00:00:00,active,False,True,True,True
tm007716,team291,u004567,2023-06-21 00:00:00,active,False,True,True,False
tm007717,team291,u004663,2023-06-28 00:00:00,active,False,True,False,False
tm007718,team291,u004770,2023-06-18 00:00:00,active,False,True,True,True
tm007719,team291,u000404,2023-06-15 00:00:00,active,False,True,True,False
tm007720,team291,u003496,2023-06-27 00:00:00,active,False,True,True,True
tm007721,team291,u002947,2023-06-20 00:00:00,active,False,True,True,False
tm007722,team291,u003889,2023-06-22 00:00:00,active,False,True,True,True
tm007723,team291,u002391,2023-06-30 00:00:00,active,False,True,True,True
tm007724,team291,u000610,2023-06-16 00:00:00,active,True,True,True,True
tm007725,team291,u003383,2023-06-27 00:00:00,active,False,True,True,True
tm007726,team291,u004865,2023-06-29 00:00:00,active,False,True,True,True
tm007727,team291,u004497,2023-06-22 00:00:00,active,True,True,True,True
tm007728,team291,u002057,2023-06-18 00:00:00,active,False,True,True,True
tm007729,team291,u001797,2023-06-27 00:00:00,active,False,True,True,True
tm007730,team291,u003402,2023-06-17 00:00:00,active,False,False,True,True
tm007731,team292,u001760,2023-05-13 00:00:00,active,True,True,True,True
tm007732,team292,u000027,2023-06-14 00:00:00,active,True,True,True,False
tm007733,team292,u002807,2023-06-06 00:00:00,active,False,False,True,True
tm007734,team292,u003248,2023-06-05 00:00:00,active,False,True,True,True
tm007735,team292,u000489,2023-05-24 00:00:00,active,False,True,True,True
tm007736,team292,u002778,2023-05-23 00:00:00,active,False,True,True,False
tm007737,team292,u002589,2023-06-19 00:00:00,active,False,True,True,False
tm007738,team292,u003942,2023-06-28 00:00:00,active,False,True,True,True
tm007739,team292,u001731,2023-06-17 00:00:00,active,True,True,True,True
tm007740,team292,u004308,2023-05-27 00:00:00,active,False,True,True,True
tm007741,team292,u002338,2023-06-29 00:00:00,active,False,True,True,False
tm007742,team292,u000955,2023-06-21 00:00:00,active,True,True,True,False
tm007743,team292,u000420,2023-05-26 00:00:00,active,False,True,True,True
tm007744,team292,u004712,2023-05-17 00:00:00,active,False,True,True,False
tm007745,team292,u003333,2023-06-27 00:00:00,active,False,True,True,True
tm007746,team292,u000055,2023-05-15 00:00:00,active,False,True,True,False
tm007747,team292,u000236,2023-06-30 00:00:00,active,False,True,True,True
tm007748,team292,u003554,2023-05-26 00:00:00,active,False,True,True,False
tm007749,team292,u003125,2023-06-10 00:00:00,active,False,True,True,False
tm007750,team292,u000960,2023-05-16 00:00:00,active,False,True,True,True
tm007751,team292,u003360,2023-06-06 00:00:00,active,False,True,True,True
tm007752,team292,u000551,2023-06-23 00:00:00,active,False,True,False,True
tm007753,team292,u002823,2023-06-20 00:00:00,active,False,True,True,True
tm007754,team292,u001596,2023-06-02 00:00:00,active,False,True,False,False
tm007755,team292,u000653,2023-05-14 00:00:00,active,False,True,True,True
tm007756,team292,u003628,2023-05-23 00:00:00,active,False,True,True,False
tm007757,team292,u003116,2023-05-26 00:00:00,active,False,True,True,False
tm007758,team292,u003342,2023-06-10 00:00:00,active,False,True,True,True
tm007759,team292,u000172,2023-06-06 00:00:00,active,False,True,True,False
tm007760,team292,u001355,2023-06-20 00:00:00,active,False,True,True,True
tm007761,team292,u002415,2023-06-12 00:00:00,active,False,True,False,False
tm007762,team292,u002404,2023-06-01 00:00:00,active,False,True,True,True
tm007763,team292,u003084,2023-06-28 00:00:00,active,False,True,True,True
tm007764,team292,u003101,2023-05-31 00:00:00,active,False,True,True,True
tm007765,team292,u004948,2023-06-05 00:00:00,active,False,True,True,True
tm007766,team292,u003813,2023-05-17 00:00:00,active,True,True,True,True
tm007767,team292,u004858,2023-06-17 00:00:00,active,False,True,True,False
tm007768,team292,u000753,2023-06-21 00:00:00,active,False,True,True,False
tm007769,team293,u004399,2023-05-02 00:00:00,active,True,True,True,True
tm007770,team293,u004533,2023-06-06 00:00:00,active,False,True,True,True
tm007771,team293,u001401,2023-06-28 00:00:00,active,False,True,True,True
tm007772,team293,u004641,2023-06-14 00:00:00,active,False,True,True,True
tm007773,team293,u000259,2023-05-22 00:00:00,active,False,False,False,False
tm007774,team293,u001897,2023-06-01 00:00:00,active,False,True,True,True
tm007775,team293,u002610,2023-05-17 00:00:00,active,True,False,True,True
tm007776,team293,u003437,2023-05-27 00:00:00,active,False,True,True,False
tm007777,team293,u004340,2023-06-04 00:00:00,active,False,True,True,True
tm007778,team293,u004968,2023-06-06 00:00:00,active,False,True,True,True
tm007779,team293,u000958,2023-05-14 00:00:00,active,False,True,True,False
tm007780,team293,u000156,2023-06-10 00:00:00,active,False,True,True,True
tm007781,team294,u002568,2023-06-19 00:00:00,active,True,True,True,True
tm007782,team294,u003002,2023-06-29 00:00:00,active,True,True,True,True
tm007783,team294,u002268,2023-06-22 00:00:00,active,False,True,True,True
tm007784,team294,u004647,2023-06-19 00:00:00,active,False,True,True,True
tm007785,team294,u003987,2023-06-25 00:00:00,active,False,True,True,True
tm007786,team294,u003708,2023-06-28 00:00:00,active,False,True,False,True
tm007787,team294,u000249,2023-06-22 00:00:00,active,False,True,True,False
tm007788,team294,u002563,2023-06-19 00:00:00,active,False,True,True,True
tm007789,team294,u001844,2023-06-26 00:00:00,active,False,True,True,True
tm007790,team294,u003230,2023-06-25 00:00:00,active,False,False,True,False
tm007791,team294,u002433,2023-06-26 00:00:00,active,False,True,False,True
tm007792,team294,u002204,2023-06-22 00:00:00,active,False,True,True,True
tm007793,team294,u002036,2023-06-28 00:00:00,active,False,True,True,True
tm007794,team294,u002103,2023-06-24 00:00:00,active,False,False,True,False
tm007795,team294,u004615,2023-06-30 00:00:00,active,False,True,True,False
tm007796,team294,u002758,2023-06-30 00:00:00,active,False,True,True,True
tm007797,team294,u002354,2023-06-22 00:00:00,active,True,True,True,False
tm007798,team294,u000846,2023-06-26 00:00:00,active,False,True,True,True
tm007799,team294,u001081,2023-06-21 00:00:00,active,False,True,True,True
tm007800,team294,u000893,2023-06-24 00:00:00,active,False,True,True,True
tm007801,team294,u003811,2023-06-19 00:00:00,active,False,True,True,False
tm007802,team294,u003117,2023-06-26 00:00:00,active,False,True,True,True
tm007803,team294,u001396,2023-06-28 00:00:00,active,False,True,True,True
tm007804,team294,u000397,2023-06-27 00:00:00,active,False,True,True,True
tm007805,team294,u004432,2023-06-24 00:00:00,active,False,True,True,True
tm007806,team295,u002437,2023-05-29 00:00:00,active,True,True,True,True
tm007807,team295,u001476,2023-06-13 00:00:00,active,False,False,True,True
tm007808,team295,u002811,2023-06-19 00:00:00,active,False,True,True,False
tm007809,team295,u003524,2023-06-27 00:00:00,active,False,True,True,True
tm007810,team295,u001028,2023-05-30 00:00:00,active,False,True,True,True
tm007811,team295,u004370,2023-06-14 00:00:00,active,True,True,False,False
tm007812,team295,u003467,2023-06-24 00:00:00,active,False,True,True,True
tm007813,team295,u000020,2023-06-25 00:00:00,active,False,True,True,True
tm007814,team295,u004071,2023-06-27 00:00:00,active,False,True,True,False
tm007815,team295,u004192,2023-06-12 00:00:00,active,False,True,True,True
tm007816,team295,u000694,2023-06-14 00:00:00,active,False,True,True,True
tm007817,team296,u003059,2023-04-15 00:00:00,active,True,True,True,True
tm007818,team296,u002762,2023-04-25 00:00:00,active,False,True,True,True
tm007819,team296,u002196,2023-06-10 00:00:00,active,False,True,True,False
tm007820,team296,u000147,2023-04-16 00:00:00,active,False,True,True,True
tm007821,team296,u000526,2023-06-19 00:00:00,active,False,True,True,True
tm007822,team296,u001421,2023-04-24 00:00:00,active,False,True,True,True
tm007823,team296,u001818,2023-06-29 00:00:00,active,False,True,True,False
tm007824,team296,u000927,2023-04-17 00:00:00,active,False,True,True,True
tm007825,team296,u004955,2023-05-25 00:00:00,active,False,True,True,False
tm007826,team296,u003061,2023-05-05 00:00:00,active,False,True,True,True
tm007827,team296,u000413,2023-05-30 00:00:00,active,False,True,True,True
tm007828,team296,u004061,2023-04-19 00:00:00,active,False,True,True,False
tm007829,team296,u004822,2023-05-01 00:00:00,active,True,True,True,False
tm007830,team296,u004267,2023-06-13 00:00:00,active,False,True,True,True
tm007831,team296,u002101,2023-05-18 00:00:00,active,False,True,False,True
tm007832,team296,u000130,2023-05-06 00:00:00,active,True,True,True,False
tm007833,team296,u002950,2023-05-19 00:00:00,active,True,True,True,True
tm007834,team296,u001630,2023-04-25 00:00:00,active,False,True,True,True
tm007835,team296,u000233,2023-04-23 00:00:00,active,False,True,True,True
tm007836,team296,u000330,2023-05-08 00:00:00,active,False,False,True,True
tm007837,team296,u002076,2023-05-17 00:00:00,active,False,True,True,True
tm007838,team296,u002340,2023-06-04 00:00:00,active,False,True,True,False
tm007839,team296,u001805,2023-06-16 00:00:00,active,False,True,True,True
tm007840,team296,u001607,2023-05-31 00:00:00,active,False,True,True,True
tm007841,team296,u001371,2023-05-09 00:00:00,active,True,True,True,True
tm007842,team296,u003350,2023-06-21 00:00:00,active,False,True,True,True
tm007843,team296,u001227,2023-04-20 00:00:00,active,True,False,True,False
tm007844,team296,u000217,2023-06-03 00:00:00,active,False,True,True,False
tm007845,team296,u002852,2023-06-24 00:00:00,active,False,True,True,False
tm007846,team296,u003140,2023-05-15 00:00:00,active,True,True,True,False
tm007847,team296,u003170,2023-05-23 00:00:00,active,False,True,False,True
tm007848,team296,u002985,2023-04-19 00:00:00,active,False,True,True,True
tm007849,team296,u003299,2023-05-15 00:00:00,active,False,True,True,True
tm007850,team296,u001275,2023-04-24 00:00:00,active,False,True,True,True
tm007851,team296,u004341,2023-04-18 00:00:00,active,False,True,True,False
tm007852,team296,u002603,2023-06-22 00:00:00,active,False,True,True,True
tm007853,team296,u004279,2023-05-29 00:00:00,active,False,True,True,True
tm007854,team296,u003201,2023-05-27 00:00:00,active,False,True,True,True
tm007855,team296,u003317,2023-04-17 00:00:00,active,False,True,True,True
tm007856,team296,u002976,2023-05-25 00:00:00,active,False,True,False,False
tm007857,team296,u003810,2023-04-25 00:00:00,active,False,True,True,True
tm007858,team296,u004704,2023-06-28 00:00:00,active,False,True,True,True
tm007859,team296,u001897,2023-05-21 00:00:00,active,False,True,True,True
tm007860,team296,u001984,2023-04-20 00:00:00,active,False,True,True,True
tm007861,team296,u002496,2023-05-12 00:00:00,active,True,True,True,True
tm007862,team296,u001792,2023-06-13 00:00:00,active,False,True,True,False
tm007863,team296,u000616,2023-06-13 00:00:00,active,False,True,True,False
tm007864,team296,u000257,2023-06-09 00:00:00,active,False,True,True,True
tm007865,team296,u004983,2023-06-21 00:00:00,active,False,True,True,False
tm007866,team296,u003025,2023-05-10 00:00:00,active,True,True,True,True
tm007867,team297,u004403,2023-05-22 00:00:00,active,True,True,True,True
tm007868,team297,u001441,2023-05-25 00:00:00,active,False,True,True,False
tm007869,team297,u003189,2023-05-22 00:00:00,active,False,True,True,False
tm007870,team297,u001850,2023-05-27 00:00:00,active,False,True,True,True
tm007871,team297,u002040,2023-06-05 00:00:00,active,True,False,True,False
tm007872,team297,u000241,2023-06-21 00:00:00,active,False,True,True,False
tm007873,team297,u004470,2023-06-24 00:00:00,active,False,True,False,False
tm007874,team298,u002942,2023-06-16 00:00:00,active,True,True,True,True
tm007875,team298,u003720,2023-06-18 00:00:00,active,False,True,True,True
tm007876,team298,u003406,2023-06-17 00:00:00,active,True,True,False,True
tm007877,team298,u003515,2023-06-24 00:00:00,active,False,True,False,False
tm007878,team298,u001909,2023-06-17 00:00:00,active,False,True,True,True
tm007879,team298,u003012,2023-06-20 00:00:00,active,False,True,True,True
tm007880,team298,u001055,2023-06-18 00:00:00,active,False,True,True,True
tm007881,team298,u000699,2023-06-25 00:00:00,active,False,True,True,True
tm007882,team298,u002735,2023-06-28 00:00:00,active,False,True,True,True
tm007883,team299,u003352,2023-06-14 00:00:00,active,True,True,True,True
tm007884,team299,u003161,2023-06-16 00:00:00,active,False,True,False,True
tm007885,team299,u000279,2023-06-25 00:00:00,active,False,True,True,False
tm007886,team299,u001840,2023-06-30 00:00:00,active,False,True,True,False
tm007887,team299,u001320,2023-06-14 00:00:00,active,False,True,True,True
tm007888,team299,u002042,2023-06-27 00:00:00,active,False,True,True,True
tm007889,team299,u003937,2023-06-15 00:00:00,active,False,True,True,True
tm007890,team299,u000247,2023-06-20 00:00:00,active,False,True,True,True
tm007891,team299,u000818,2023-06-30 00:00:00,active,True,False,True,True
tm007892,team299,u002172,2023-06-21 00:00:00,active,False,True,False,True
tm007893,team299,u000140,2023-06-27 00:00:00,active,False,True,True,True
tm007894,team299,u002892,2023-06-23 00:00:00,active,False,True,True,True
tm007895,team299,u000507,2023-06-20 00:00:00,active,False,True,True,True
tm007896,team299,u003605,2023-06-14 00:00:00,active,False,True,True,False
tm007897,team299,u000629,2023-06-17 00:00:00,active,False,True,True,True
tm007898,team299,u002877,2023-06-23 00:00:00,active,False,True,True,True
tm007899,team299,u000800,2023-06-29 00:00:00,active,False,True,True,True
tm007900,team299,u004998,2023-06-30 00:00:00,active,True,True,False,True
tm007901,team299,u003113,2023-06-28 00:00:00,active,False,True,True,True
tm007902,team299,u001823,2023-06-17 00:00:00,active,False,False,True,True
tm007903,team299,u001154,2023-06-28 00:00:00,active,False,True,True,True
tm007904,team299,u001832,2023-06-26 00:00:00,active,False,True,True,False
tm007905,team299,u000475,2023-06-17 00:00:00,active,False,True,True,True
tm007906,team299,u002515,2023-06-17 00:00:00,active,False,True,True,True
tm007907,team299,u003996,2023-06-24 00:00:00,active,False,True,True,False
tm007908,team299,u004026,2023-06-14 00:00:00,active,False,True,True,True
tm007909,team299,u001237,2023-06-24 00:00:00,active,False,False,True,True
tm007910,team299,u002759,2023-06-28 00:00:00,active,False,True,True,True
tm007911,team299,u004843,2023-06-19 00:00:00,active,False,True,True,True
tm007912,team299,u003430,2023-06-25 00:00:00,active,False,True,True,False
tm007913,team300,u002393,2023-04-05 00:00:00,active,True,True,True,True
tm007914,team300,u001150,2023-05-08 00:00:00,active,True,True,True,True
tm007915,team300,u002295,2023-06-27 00:00:00,active,True,True,True,True
tm007916,team300,u003254,2023-06-26 00:00:00,active,False,True,True,False
tm007917,team300,u001144,2023-06-08 00:00:00,active,False,True,True,True
tm007918,team300,u002576,2023-05-11 00:00:00,active,False,True,True,True
tm007919,team300,u004843,2023-06-02 00:00:00,active,False,True,True,True
tm007920,team300,u004807,2023-04-18 00:00:00,active,False,True,True,True
tm007921,team300,u001071,2023-06-21 00:00:00,active,True,True,True,True
tm007922,team300,u003477,2023-06-06 00:00:00,active,False,True,True,True
tm007923,team300,u000139,2023-06-28 00:00:00,active,False,True,False,False
tm007924,team300,u001704,2023-06-20 00:00:00,active,False,True,True,False
tm007925,team300,u003276,2023-05-08 00:00:00,active,False,True,True,True
tm007926,team300,u002229,2023-05-12 00:00:00,active,True,True,True,True
tm007927,team300,u002775,2023-05-16 00:00:00,active,False,True,True,True
tm007928,team300,u000968,2023-04-21 00:00:00,active,False,True,True,False
tm007929,team300,u004359,2023-05-15 00:00:00,active,False,False,True,True
tm007930,team300,u003798,2023-04-06 00:00:00,active,False,True,True,True
tm007931,team300,u003169,2023-06-11 00:00:00,active,False,True,True,True
tm007932,team300,u002796,2023-04-05 00:00:00,active,False,True,True,True
tm007933,team300,u003657,2023-05-25 00:00:00,active,False,True,True,False
tm007934,team300,u000957,2023-06-27 00:00:00,active,False,True,False,False
tm007935,team301,u004058,2023-05-15 00:00:00,active,True,True,True,True
tm007936,team301,u000083,2023-06-08 00:00:00,active,False,True,True,True
tm007937,team301,u003737,2023-06-06 00:00:00,active,False,True,False,False
tm007938,team301,u000581,2023-05-18 00:00:00,active,False,True,True,True
tm007939,team301,u000507,2023-06-30 00:00:00,active,False,True,True,True
tm007940,team301,u004463,2023-06-03 00:00:00,active,False,True,True,True
tm007941,team301,u000516,2023-06-05 00:00:00,active,False,True,True,True
tm007942,team301,u003489,2023-06-08 00:00:00,active,False,True,True,False
tm007943,team301,u004700,2023-06-15 00:00:00,active,False,True,True,True
tm007944,team301,u001402,2023-05-18 00:00:00,active,False,True,True,False
tm007945,team301,u001370,2023-06-07 00:00:00,active,False,True,True,False
tm007946,team301,u001688,2023-05-24 00:00:00,active,False,True,True,True
tm007947,team301,u004858,2023-06-25 00:00:00,active,False,True,True,True
tm007948,team301,u003844,2023-06-22 00:00:00,active,True,True,False,True
tm007949,team302,u004441,2023-05-15 00:00:00,active,True,True,True,True
tm007950,team302,u001712,2023-06-18 00:00:00,active,False,False,True,True
tm007951,team302,u000153,2023-05-16 00:00:00,active,False,True,True,True
tm007952,team302,u001232,2023-05-16 00:00:00,active,True,True,True,True
tm007953,team302,u004831,2023-06-26 00:00:00,active,False,True,True,True
tm007954,team302,u003367,2023-06-23 00:00:00,active,False,True,True,True
tm007955,team302,u000711,2023-06-07 00:00:00,active,False,True,True,True
tm007956,team302,u002237,2023-06-01 00:00:00,active,False,True,True,True
tm007957,team302,u004816,2023-06-28 00:00:00,active,False,True,True,True
tm007958,team302,u004951,2023-05-24 00:00:00,active,False,True,True,False
tm007959,team302,u000471,2023-06-02 00:00:00,active,False,True,True,False
tm007960,team302,u002448,2023-06-06 00:00:00,active,False,True,True,True
tm007961,team302,u000532,2023-05-23 00:00:00,active,False,True,True,True
tm007962,team302,u003526,2023-06-07 00:00:00,active,False,True,True,True
tm007963,team302,u003849,2023-06-02 00:00:00,active,False,True,True,True
tm007964,team302,u004661,2023-05-18 00:00:00,active,False,True,True,True
tm007965,team302,u002695,2023-06-18 00:00:00,active,False,True,True,False
tm007966,team302,u001291,2023-05-18 00:00:00,active,True,True,True,True
tm007967,team302,u000349,2023-06-13 00:00:00,active,False,True,True,True
tm007968,team302,u001541,2023-05-31 00:00:00,active,False,True,True,True
tm007969,team302,u003818,2023-05-15 00:00:00,active,False,True,True,True
tm007970,team302,u004903,2023-05-30 00:00:00,active,False,True,True,True
tm007971,team302,u004177,2023-06-25 00:00:00,active,False,True,True,True
tm007972,team302,u000790,2023-06-12 00:00:00,active,False,True,True,True
tm007973,team302,u002261,2023-06-19 00:00:00,active,False,True,True,True
tm007974,team302,u002700,2023-06-11 00:00:00,active,False,True,False,True
tm007975,team302,u002166,2023-05-25 00:00:00,active,False,True,False,True
tm007976,team302,u004455,2023-05-29 00:00:00,active,True,True,True,True
tm007977,team302,u000667,2023-06-25 00:00:00,active,False,True,True,True
tm007978,team302,u000585,2023-06-16 00:00:00,active,False,True,True,False
tm007979,team302,u004629,2023-06-02 00:00:00,active,False,True,True,True
tm007980,team302,u000998,2023-06-03 00:00:00,active,False,True,True,True
tm007981,team302,u003892,2023-05-27 00:00:00,active,False,True,False,True
tm007982,team302,u001331,2023-05-19 00:00:00,active,False,True,True,True
tm007983,team302,u004222,2023-06-25 00:00:00,active,False,True,True,True
tm007984,team302,u002300,2023-06-20 00:00:00,active,False,True,True,True
tm007985,team302,u002774,2023-05-27 00:00:00,active,False,True,True,True
tm007986,team302,u004244,2023-06-26 00:00:00,active,False,True,True,True
tm007987,team302,u002474,2023-05-20 00:00:00,active,False,True,True,True
tm007988,team302,u004409,2023-06-28 00:00:00,active,False,True,True,True
tm007989,team302,u003978,2023-05-31 00:00:00,active,False,False,True,True
tm007990,team302,u002225,2023-06-22 00:00:00,active,False,True,True,True
tm007991,team302,u004830,2023-06-20 00:00:00,active,False,True,False,True
tm007992,team302,u002119,2023-06-24 00:00:00,active,False,True,True,True
tm007993,team302,u000355,2023-06-21 00:00:00,active,False,True,True,True
tm007994,team302,u000365,2023-05-20 00:00:00,active,False,True,True,True
tm007995,team302,u004743,2023-06-03 00:00:00,active,False,True,True,True
tm007996,team302,u001436,2023-05-27 00:00:00,active,True,True,True,True
tm007997,team302,u003462,2023-05-19 00:00:00,active,False,True,True,True
tm007998,team302,u001515,2023-05-16 00:00:00,active,False,True,True,False
tm007999,team302,u004547,2023-05-16 00:00:00,active,False,True,True,True
tm008000,team302,u004250,2023-06-24 00:00:00,active,False,True,False,False
tm008001,team302,u003273,2023-06-23 00:00:00,active,False,True,False,True
tm008002,team302,u002851,2023-06-04 00:00:00,active,False,True,True,True
tm008003,team303,u002028,2023-06-16 00:00:00,active,True,True,True,True
tm008004,team303,u004227,2023-06-21 00:00:00,active,False,True,False,False
tm008005,team303,u000742,2023-06-18 00:00:00,active,False,True,True,True
tm008006,team303,u001861,2023-06-30 00:00:00,active,False,True,True,True
tm008007,team303,u000285,2023-06-18 00:00:00,active,False,True,True,True
tm008008,team303,u004065,2023-06-26 00:00:00,active,False,True,True,True
tm008009,team303,u004248,2023-06-22 00:00:00,active,True,True,True,True
tm008010,team303,u001981,2023-06-20 00:00:00,active,False,True,True,True
tm008011,team303,u003696,2023-06-26 00:00:00,active,False,True,True,False
tm008012,team303,u001718,2023-06-19 00:00:00,active,False,True,True,True
tm008013,team303,u000895,2023-06-18 00:00:00,active,False,True,False,True
tm008014,team303,u004263,2023-06-18 00:00:00,active,False,True,True,False
tm008015,team303,u002857,2023-06-20 00:00:00,active,False,False,True,True
tm008016,team303,u004765,2023-06-29 00:00:00,active,True,True,True,True
tm008017,team303,u002517,2023-06-24 00:00:00,active,False,True,True,True
tm008018,team303,u000894,2023-06-24 00:00:00,active,False,True,True,False
tm008019,team303,u001402,2023-06-29 00:00:00,active,False,True,True,True
tm008020,team303,u001933,2023-06-30 00:00:00,active,False,True,True,True
tm008021,team303,u002145,2023-06-21 00:00:00,active,False,True,True,True
tm008022,team303,u002687,2023-06-17 00:00:00,active,False,False,True,True
tm008023,team303,u004777,2023-06-21 00:00:00,active,False,True,True,True
tm008024,team303,u001413,2023-06-26 00:00:00,active,False,True,True,True
tm008025,team303,u001654,2023-06-21 00:00:00,active,False,True,False,True
tm008026,team303,u001446,2023-06-19 00:00:00,active,False,False,True,True
tm008027,team303,u003031,2023-06-25 00:00:00,active,False,True,True,True
tm008028,team303,u004231,2023-06-19 00:00:00,active,False,True,True,False
tm008029,team303,u000458,2023-06-25 00:00:00,active,False,True,True,True
tm008030,team303,u001484,2023-06-27 00:00:00,active,False,True,True,False
tm008031,team303,u002369,2023-06-16 00:00:00,active,False,False,False,True
tm008032,team304,u000962,2023-05-18 00:00:00,active,True,True,True,True
tm008033,team304,u003194,2023-05-21 00:00:00,active,False,True,True,False
tm008034,team304,u000008,2023-06-14 00:00:00,active,False,True,True,True
tm008035,team304,u004754,2023-06-02 00:00:00,active,False,True,True,False
tm008036,team304,u002375,2023-05-23 00:00:00,active,False,False,True,True
tm008037,team304,u000083,2023-05-27 00:00:00,active,False,True,True,True
tm008038,team304,u002499,2023-06-22 00:00:00,active,False,True,False,True
tm008039,team304,u002072,2023-05-18 00:00:00,active,False,True,True,True
tm008040,team304,u003750,2023-05-26 00:00:00,active,False,True,True,True
tm008041,team304,u003045,2023-05-19 00:00:00,active,False,True,True,True
tm008042,team304,u000216,2023-05-19 00:00:00,active,True,True,True,True
tm008043,team304,u000844,2023-06-21 00:00:00,active,False,True,True,True
tm008044,team304,u003742,2023-06-28 00:00:00,active,False,True,True,False
tm008045,team304,u002586,2023-06-08 00:00:00,active,False,True,True,True
tm008046,team304,u000129,2023-06-27 00:00:00,active,False,False,True,True
tm008047,team304,u002740,2023-06-20 00:00:00,active,False,True,True,True
tm008048,team304,u003391,2023-06-21 00:00:00,active,False,True,True,True
tm008049,team304,u003221,2023-06-24 00:00:00,active,False,True,True,True
tm008050,team304,u002853,2023-06-22 00:00:00,active,False,True,True,True
tm008051,team304,u002657,2023-06-02 00:00:00,active,False,True,True,True
tm008052,team304,u004241,2023-05-30 00:00:00,active,False,True,True,True
tm008053,team304,u004896,2023-05-28 00:00:00,active,False,True,False,False
tm008054,team304,u000322,2023-06-14 00:00:00,active,False,True,True,True
tm008055,team304,u003271,2023-06-21 00:00:00,active,False,True,True,True
tm008056,team304,u002656,2023-05-29 00:00:00,active,False,True,True,True
tm008057,team304,u004398,2023-06-14 00:00:00,active,False,True,True,True
tm008058,team304,u003264,2023-06-20 00:00:00,active,False,True,True,True
tm008059,team304,u004859,2023-06-19 00:00:00,active,False,True,True,True
tm008060,team304,u004085,2023-06-25 00:00:00,active,False,True,True,True
tm008061,team304,u001097,2023-06-24 00:00:00,active,False,True,False,False
tm008062,team304,u001349,2023-06-30 00:00:00,active,True,True,True,True
tm008063,team304,u001662,2023-05-28 00:00:00,active,False,False,True,True
tm008064,team304,u001394,2023-06-15 00:00:00,active,False,True,True,True
tm008065,team304,u002380,2023-06-23 00:00:00,active,False,True,True,True
tm008066,team304,u001496,2023-06-04 00:00:00,active,False,True,False,True
tm008067,team304,u000349,2023-05-30 00:00:00,active,False,True,True,False
tm008068,team304,u002073,2023-06-08 00:00:00,active,False,True,True,False
tm008069,team304,u001976,2023-05-31 00:00:00,active,False,True,True,True
tm008070,team304,u000150,2023-06-26 00:00:00,active,True,True,False,True
tm008071,team305,u000487,2023-06-06 00:00:00,active,True,True,True,True
tm008072,team305,u000265,2023-06-17 00:00:00,active,True,True,True,False
tm008073,team305,u004748,2023-06-21 00:00:00,active,False,True,True,True
tm008074,team305,u002197,2023-06-06 00:00:00,active,False,True,False,True
tm008075,team305,u002789,2023-06-19 00:00:00,active,False,True,False,True
